,prices,market_caps,total_volumes
2024-01-26 18:00:24.349,9.066730076834692e-06,5341459743.451817,89537427.00675577
2024-01-26 19:00:29.769,9.067652160074592e-06,5348497479.8473215,90545428.50303563
2024-01-26 20:00:06.600,9.060538381438763e-06,5334334208.898729,90440825.19690976
2024-01-26 21:00:25.234,9.00896894395757e-06,5308393878.5185585,93483385.66097875
2024-01-26 22:00:33.850,9.004901674047388e-06,5304944586.24534,91774560.14995815
2024-01-26 23:00:19.394,9.024921944057352e-06,5325600165.018159,92415808.89796717
2024-01-27 00:00:42.957,9.042083411037421e-06,5324756255.451375,93706213.38006948
2024-01-27 01:00:30.019,9.048846254192585e-06,5326642452.491503,93130981.8315144
2024-01-27 02:00:29.625,9.054471049162846e-06,5342214997.215198,93488300.14030805
2024-01-27 03:00:15.793,9.113114082479981e-06,5357152007.958413,95913392.73636165
2024-01-27 04:00:28.442,9.084676752411841e-06,5359287469.857352,93926930.07382454
2024-01-27 05:00:34.492,9.070929086677906e-06,5355992085.02267,92727195.8571933
2024-01-27 06:00:26.607,9.033700500489955e-06,5332081801.195897,94848773.2587829
2024-01-27 07:00:14.587,9.011567517577167e-06,5309375540.766791,93675454.60609007
2024-01-27 08:00:38.979,9.007009371593252e-06,5311860821.64315,92589708.3168653
2024-01-27 09:00:16.825,8.976045760447425e-06,5313902249.316687,94969778.74585718
2024-01-27 10:00:37.197,9.016520843951818e-06,5319509713.669237,92707857.25368913
2024-01-27 11:00:16.326,9.022543703799235e-06,5319866331.61996,92241620.93961678
2024-01-27 12:00:40.270,9.023839018756489e-06,5320640752.437635,89112750.45539057
2024-01-27 13:00:27.393,9.044075939591595e-06,5328792280.576044,83255759.1884597
2024-01-27 14:00:32.063,9.031204082344654e-06,5324809008.384716,79949979.09394568
2024-01-27 15:00:40.763,9.042636952546285e-06,5329914700.893245,77846676.1575607
2024-01-27 16:00:23.937,9.059295925864802e-06,5343193262.698706,76569048.74774893
2024-01-27 17:00:34.539,9.071407692059078e-06,5352569259.614094,74518206.59616871
2024-01-27 18:00:26.594,9.057812350543505e-06,5338532134.343379,74733194.95615341
2024-01-27 19:00:25.654,9.103928830320314e-06,5352232490.397287,72946590.06567594
2024-01-27 20:00:35.427,9.145198710685362e-06,5399456768.507823,71946459.21574652
2024-01-27 21:00:13.787,9.17176872581519e-06,5405739511.453067,72714142.34815748
2024-01-27 22:00:31.950,9.189064127539992e-06,5411151391.113308,72339670.84177351
2024-01-27 23:00:20.856,9.167892221598922e-06,5405854075.277285,73787399.11379844
2024-01-28 00:00:59.543,9.1334769267265e-06,5383298883.739787,72551579.65675473
2024-01-28 01:00:20.722,9.136888806985361e-06,5382609495.292968,71457745.56702009
2024-01-28 02:00:19.635,9.174202061044389e-06,5414430569.89349,70795440.28981633
2024-01-28 03:00:18.819,9.171552320599313e-06,5405150063.720242,68441474.22172375
2024-01-28 04:00:30.056,9.18601015797945e-06,5402775488.203242,70652478.27001236
2024-01-28 05:00:18.570,9.25203924282848e-06,5425903198.896918,73680446.71006833
2024-01-28 06:00:41.944,9.237192173424868e-06,5438211548.3160305,74366885.98783444
2024-01-28 07:00:38.588,9.16320146076132e-06,5398637817.103952,77070495.23870195
2024-01-28 08:00:26.511,9.167208571559372e-06,5415585290.42502,75536868.96296646
2024-01-28 09:00:05.864,9.187830688117519e-06,5414050859.426031,77813228.28845155
2024-01-28 10:00:13.518,9.214471709739911e-06,5422319929.12089,77577128.16069368
2024-01-28 11:00:29.512,9.19286986733445e-06,5425304030.432438,74273782.34462486
2024-01-28 12:00:12.575,9.148021745784458e-06,5398026965.881382,78731840.83882216
2024-01-28 13:00:06.896,9.111733184652945e-06,5350997760.274611,81948611.14507538
2024-01-28 14:00:08.880,9.101942210751467e-06,5363986872.020602,84464972.96974802
2024-01-28 15:00:20.076,9.06050138290238e-06,5357351148.838616,85472274.79418878
2024-01-28 16:00:39.088,9.080159017457067e-06,5354398260.923787,87244330.92314471
2024-01-28 17:00:54.953,9.113270283562901e-06,5368961568.324912,86667153.75919212
2024-01-28 18:00:16.894,9.070981609553867e-06,5342119685.308513,88472614.74653257
2024-01-28 19:00:20.894,9.005587767347208e-06,5306547147.796688,89200554.42914532
2024-01-28 20:00:29.563,8.955078378631794e-06,5284613760.459301,89970579.43706238
2024-01-28 21:00:24.578,9.008326678711538e-06,5302832088.261487,91288918.66772917
2024-01-28 22:00:34.363,9.012115084312e-06,5302313676.907225,93366104.67153814
2024-01-28 23:00:33.308,8.982763368533773e-06,5292531163.480607,94264776.50027007
2024-01-29 00:00:23.774,9.006237201243502e-06,5303322353.350335,95042047.83376878
2024-01-29 01:00:46.490,8.998733922163976e-06,5305214095.276562,96529165.45029373
2024-01-29 02:00:38.037,9.043603188075674e-06,5329489524.898281,96075179.5155825
2024-01-29 03:00:40.815,9.05585184764454e-06,5339161407.173644,98247282.09220175
2024-01-29 04:00:18.769,9.063442852736552e-06,5343263524.213698,97768044.25203565
2024-01-29 05:00:03.382,9.05245429545406e-06,5333238063.222125,96930675.23536664
2024-01-29 06:00:35.566,9.03454755037616e-06,5328788864.732516,95226189.08160388
2024-01-29 07:00:15.149,9.032596262830005e-06,5327532280.014282,92718175.90897284
2024-01-29 08:01:10.376,8.989262313882163e-06,5298410731.592371,92441547.66158013
2024-01-29 09:00:20.151,8.998791966382324e-06,5303105862.88785,90151275.27449952
2024-01-29 10:00:19.176,9.056132651603038e-06,5330526798.556143,92693017.12464142
2024-01-29 11:00:33.483,9.060142818971887e-06,5337314104.750104,96836724.01280054
2024-01-29 12:00:34.000,9.018619915488826e-06,5319017917.2337055,96092998.17472613
2024-01-29 13:00:27.083,9.026452760340276e-06,5313316879.343259,94864369.08205628
2024-01-29 14:00:48.134,8.984278890248073e-06,5287410797.414108,106660761.1467416
2024-01-29 15:00:26.200,8.956534055478752e-06,5281254317.748735,108599995.69320522
2024-01-29 16:00:39.478,9.09893474336524e-06,5348135524.723226,111976721.7935898
2024-01-29 17:00:34.483,9.17972861226805e-06,5394758668.762461,117662659.52432592
2024-01-29 18:00:32.303,9.211214400295032e-06,5419746275.445937,123604703.59898269
2024-01-29 19:00:34.662,9.243821293539195e-06,5440729784.746273,127618408.0026762
2024-01-29 20:00:01.545,9.21129080793613e-06,5434691934.144525,126668774.95201975
2024-01-29 21:00:29.618,9.247519247420726e-06,5452654603.243222,128630855.28166363
2024-01-29 22:00:59.863,9.207629792865543e-06,5423303020.13167,127945760.90209776
2024-01-29 23:01:01.155,9.208532455082604e-06,5423237287.167854,119091980.62071545
2024-01-30 00:00:48.719,9.197761876901664e-06,5427618490.208741,118040869.96883737
2024-01-30 01:01:08.276,9.173020923240315e-06,5407633055.151558,126309047.051507
2024-01-30 02:01:00.950,9.229124191076859e-06,5439085592.191866,119105124.68122871
2024-01-30 03:00:26.508,9.317658915974406e-06,5499529297.35985,140064347.23024276
2024-01-30 04:00:02.119,9.266177773479532e-06,5455276065.641259,141523456.7680306
2024-01-30 05:00:18.604,9.311428658590275e-06,5475293423.2978735,144750129.36290967
2024-01-30 06:00:04.137,9.324549676692183e-06,5496280954.947038,145552014.43478882
2024-01-30 07:00:20.573,9.318753144496629e-06,5485350637.757266,148680449.94812283
2024-01-30 08:00:10.146,9.32838433051003e-06,5497923517.7256565,149539403.2990829
2024-01-30 09:00:50.768,9.26991259023825e-06,5466937185.969821,141208407.04207978
2024-01-30 10:00:34.267,9.240321636315652e-06,5452004568.823454,149164507.98246035
2024-01-30 11:00:28.485,9.277585216484565e-06,5456792539.016429,138860326.6354559
2024-01-30 12:00:18.841,9.316218240006254e-06,5485444429.970297,139125849.73211777
2024-01-30 13:01:01.130,9.22628302071582e-06,5429688807.466877,150355628.75878403
2024-01-30 14:01:06.056,9.214896561875056e-06,5428005933.373103,140934651.15588146
2024-01-30 15:00:44.504,9.213066044544258e-06,5427108184.661423,146749332.54538178
2024-01-30 16:00:41.668,9.234115880201553e-06,5453554396.704362,145400767.39361596
2024-01-30 17:00:51.877,9.310086077805547e-06,5477056180.881178,144095345.5166259
2024-01-30 18:00:53.179,9.274091927452009e-06,5464731738.8462925,127696532.9826544
2024-01-30 19:00:44.424,9.205471342541861e-06,5431861918.489272,133235854.6619418
2024-01-30 20:00:51.487,9.213258416289328e-06,5422876377.685938,123502001.07399301
2024-01-30 21:00:40.357,9.198636372247552e-06,5419418948.345248,121455577.38920005
2024-01-30 22:00:47.779,9.159809265746378e-06,5396870883.74808,120822329.50109251
2024-01-30 23:00:34.290,9.11475697525695e-06,5373601260.077059,128750502.60237779
2024-01-31 00:01:23.378,9.054951282063174e-06,5329241966.226942,131361497.1538979
2024-01-31 01:00:43.737,9.05511913683277e-06,5334456983.296186,134431847.51490855
2024-01-31 02:04:14.903,9.040670482773231e-06,5327116292.267648,126576549.540365
2024-01-31 03:04:05.963,9.100306722756657e-06,5349098817.871245,115176771.74067543
2024-01-31 04:00:18.633,9.102875354480856e-06,5361573363.561526,123628875.87942073
2024-01-31 05:00:26.576,9.118456695700774e-06,5369334038.792317,110382442.02457948
2024-01-31 06:00:21.181,9.11440097205095e-06,5374188047.220223,119117372.01684652
2024-01-31 07:00:36.388,9.096227252339782e-06,5364069217.930613,117625927.02811661
2024-01-31 08:00:21.697,9.085736988043769e-06,5352916083.239538,107915978.50524577
2024-01-31 09:00:18.042,9.09227150198815e-06,5359288089.284536,115746608.36563434
2024-01-31 10:00:27.026,9.02988399657703e-06,5325034738.478959,116712909.4650388
2024-01-31 11:00:13.416,8.934064399945554e-06,5269364293.819309,119685891.44038329
2024-01-31 12:00:23.782,9.002767284309405e-06,5305230432.46474,122094843.18834795
2024-01-31 13:00:20.477,9.042893462374281e-06,5332776071.7728615,121740671.39025755
2024-01-31 14:00:48.885,9.053950745285032e-06,5341619225.869699,109747242.73533018
2024-01-31 15:01:06.349,9.042424046503512e-06,5332174912.268316,118139704.3145215
2024-01-31 16:00:47.508,9.05707634494654e-06,5340658050.018286,123696525.35257395
2024-01-31 17:01:01.952,9.102795617882156e-06,5367928405.229504,117996805.1579309
2024-01-31 18:00:56.993,9.106106730799334e-06,5357399944.399313,129374753.91902249
2024-01-31 19:01:05.344,9.063381868251834e-06,5337923853.136446,115725888.16976884
2024-01-31 20:00:59.152,9.048415955376903e-06,5332257558.630795,126165029.17958514
2024-01-31 21:00:54.301,8.93332640129519e-06,5296890929.403129,130411128.20404385
2024-01-31 22:01:09.569,8.904238411639431e-06,5249116455.177276,125871268.31913932
2024-01-31 23:00:50.835,8.94657854465679e-06,5267098154.58128,138236879.75022647
2024-02-01 00:00:44.413,8.940447133301758e-06,5271552125.741216,135131361.54452303
2024-02-01 01:00:59.664,8.988710488314123e-06,5293339802.564096,121026384.06032357
2024-02-01 02:01:04.039,8.823047028477865e-06,5213965628.917654,139636140.213961
2024-02-01 03:00:06.912,8.85475405667728e-06,5228040123.725615,145793703.42842278
2024-02-01 04:00:09.865,8.908992461305223e-06,5247518752.840467,148115881.02811596
2024-02-01 05:01:41.567,8.899661199313143e-06,5251553292.839547,146297837.22207913
2024-02-01 06:01:40.785,8.889684225467115e-06,5235236115.549631,149588852.27393427
2024-02-01 07:00:17.196,8.879599216019186e-06,5230530185.272452,134641721.8892271
2024-02-01 08:00:08.156,8.884408632343696e-06,5246403423.341278,146599575.79923132
2024-02-01 09:00:18.644,8.899097227673008e-06,5243962693.124751,132919652.20292923
2024-02-01 10:00:23.883,8.893002785834253e-06,5234769965.235802,147123831.04520968
2024-02-01 11:00:38.276,8.882518707781328e-06,5233364820.312032,128495789.12421358
2024-02-01 12:00:23.587,8.878814320236847e-06,5228480561.830841,126703169.13400398
2024-02-01 13:00:34.472,8.888438049506677e-06,5237900116.129471,138477545.34751216
2024-02-01 14:00:39.383,8.899666891101726e-06,5244072359.531665,138985627.45515478
2024-02-01 15:00:48.959,8.961673663347729e-06,5281957232.899113,124543831.04298785
2024-02-01 16:00:49.828,8.946137162033762e-06,5286443105.811351,130584701.13723268
2024-02-01 17:00:49.522,8.9649326844609e-06,5274721106.78239,124462054.9804935
2024-02-01 18:00:42.494,8.992258893865011e-06,5304091872.673254,125303926.50352599
2024-02-01 19:00:42.583,8.974208533281518e-06,5288675848.371587,125519978.47748922
2024-02-01 20:00:42.663,9.025663861952563e-06,5324398915.873901,125141711.25096385
2024-02-01 21:00:46.333,8.991940171078315e-06,5302980538.022507,107154937.5482079
2024-02-01 22:00:45.201,9.024346642507071e-06,5320287347.844164,99766755.76915531
2024-02-01 23:00:42.256,9.007052288575627e-06,5307008205.077331,107446368.10311826
2024-02-02 00:00:41.968,9.025323304547504e-06,5317597562.516895,106808203.28879754
2024-02-02 01:00:46.045,9.041791166460056e-06,5334436221.444523,97348075.37732802
2024-02-02 02:00:47.687,9.060719530084223e-06,5337829670.702776,88942971.1818032
2024-02-02 03:00:47.945,9.069381990358569e-06,5347870247.175442,84273684.38200915
2024-02-02 04:01:24.836,9.047799924042664e-06,5335580371.681144,88279191.14935
2024-02-02 05:01:45.567,9.015451400066087e-06,5314902368.65096,87495158.85360852
2024-02-02 06:00:55.793,9.073634980574644e-06,5345965757.0890875,81843517.06695893
2024-02-02 07:02:27.762,9.059885117012486e-06,5344875159.964305,81504313.51865976
2024-02-02 08:01:33.513,9.058808871032454e-06,5340342948.537325,87188345.60192975
2024-02-02 09:00:44.287,9.030304505470531e-06,5324469594.319426,86564345.52971561
2024-02-02 10:00:30.282,9.032813723301944e-06,5323967314.596282,86447168.9358214
2024-02-02 11:00:11.710,9.035939417205805e-06,5326134421.798415,80387335.75421947
2024-02-02 12:00:03.608,9.040900345460902e-06,5326069877.89415,83713846.42294529
2024-02-02 13:00:01.282,9.030852321692985e-06,5320980228.279564,82576581.54010785
2024-02-02 14:00:02.817,8.939362942695905e-06,5268733761.933045,85196630.69496842
2024-02-02 15:00:01.074,8.967775498789436e-06,5293286477.138527,81717974.72058333
2024-02-02 16:00:03.187,9.016445748235562e-06,5312873503.3441515,81883813.34608315
2024-02-02 17:00:04.968,9.085631330619693e-06,5354396151.0089855,89184087.99754019
2024-02-02 18:00:02.559,9.034271244067443e-06,5326207772.791083,83786630.31451987
2024-02-02 19:00:00.965,9.009040422855228e-06,5306601336.461797,83954757.02041607
2024-02-02 20:00:01.022,9.02765286284124e-06,5308933137.732857,88254458.6696424
2024-02-02 21:00:01.966,9.03383663854541e-06,5325306063.786791,81357726.06156434
2024-02-02 22:00:02.563,9.036318083134677e-06,5323105448.933389,80533916.37419187
2024-02-02 23:00:26.738,9.053971619894021e-06,5333008800.776446,86772744.75184116
2024-02-03 00:00:30.085,9.06074587553033e-06,5338845506.423921,80772910.13925055
2024-02-03 01:00:30.373,9.067660428506814e-06,5349789440.173596,79405885.1484006
2024-02-03 02:00:34.424,9.08957675646876e-06,5351060874.308841,83703433.80713937
2024-02-03 03:00:27.449,9.076094249411993e-06,5349875406.870966,82940611.5839796
2024-02-03 04:00:28.853,9.097938070341392e-06,5360300661.023094,78833974.63712315
2024-02-03 05:00:28.902,9.119977937324314e-06,5370485269.457555,78371493.15056227
2024-02-03 06:00:30.125,9.122680951623442e-06,5373880498.214504,77565389.05106255
2024-02-03 07:00:26.809,9.088460964361114e-06,5355496661.506864,76786291.47933699
2024-02-03 08:00:38.137,9.062783888814536e-06,5338515218.164081,79698208.39578353
2024-02-03 09:00:27.895,9.063469188540961e-06,5342812631.814914,74585808.95443965
2024-02-03 10:00:34.152,9.099240614595133e-06,5363231317.584802,79688255.41380917
2024-02-03 11:00:39.263,9.100772004318724e-06,5363877312.009186,80726485.17779371
2024-02-03 12:00:20.844,9.077455580740994e-06,5349841326.255284,79046523.4913029
2024-02-03 13:00:33.020,9.091300917412914e-06,5358768462.322895,73922616.21716516
2024-02-03 14:00:30.675,9.075541428581819e-06,5349556234.781771,74762719.91191772
2024-02-03 15:00:13.392,9.061019569293689e-06,5338843634.635975,70936287.15638338
2024-02-03 16:00:15.786,9.084191266383858e-06,5353676589.440897,70400932.38672844
2024-02-03 17:00:17.150,9.096165852109541e-06,5355792250.790622,66758173.47762403
2024-02-03 18:00:14.997,9.105944800184831e-06,5368078091.928229,62338895.16423604
2024-02-03 19:00:18.763,9.086636331797893e-06,5360267258.42153,62078223.789908424
2024-02-03 20:00:16.151,9.109840395918627e-06,5367659855.4015665,59917043.14562514
2024-02-03 21:00:18.851,9.10071409529798e-06,5368319747.966088,60399269.18550712
2024-02-03 22:00:13.930,9.078713367850275e-06,5350414637.789763,60647541.69871526
2024-02-03 23:00:08.926,9.12232761388207e-06,5375086993.718156,60115487.59385915
2024-02-04 00:00:07.383,9.10402822090929e-06,5364463420.739417,61156838.39459353
2024-02-04 01:00:08.630,9.073167733750505e-06,5342923505.128098,66549730.238673195
2024-02-04 02:00:08.217,9.116898493912752e-06,5370525412.819322,69432890.73901403
2024-02-04 03:00:08.482,9.08586134359141e-06,5358060435.387323,65187038.88406605
2024-02-04 04:00:10.482,9.099438919239772e-06,5362359396.700001,68390700.54638912
2024-02-04 05:01:07.474,9.053511383594978e-06,5342019750.823951,63992971.911069736
2024-02-04 06:01:18.651,9.066105859312397e-06,5343941131.073033,70255043.16153377
2024-02-04 07:01:20.162,9.037591368672962e-06,5331772967.206882,65674987.85501761
2024-02-04 08:01:04.259,9.025304405505898e-06,5309379146.712168,71138797.2448193
2024-02-04 09:01:06.828,9.023826906475312e-06,5318517845.079806,65973366.48479671
2024-02-04 10:00:36.063,9.048936003684767e-06,5330118670.771474,72941098.80383219
2024-02-04 11:00:39.127,9.021333086294063e-06,5309868148.555653,68140025.61514683
2024-02-04 12:00:49.648,9.048985724380001e-06,5328456822.042304,67450346.8393517
2024-02-04 13:00:36.403,9.029240698452819e-06,5322267840.879424,67610174.93062288
2024-02-04 14:00:40.543,9.027513760587721e-06,5321109471.570114,68224925.00813814
2024-02-04 15:00:38.754,9.0270428878709e-06,5322364737.658504,73540070.71193849
2024-02-04 16:00:43.151,9.043070133731792e-06,5325733606.902212,72705063.47194569
2024-02-04 17:00:32.919,9.050813352525306e-06,5327935282.578602,72577590.50609946
2024-02-04 18:00:31.014,9.030195033673298e-06,5323217817.333666,68808317.11917955
2024-02-04 19:00:46.012,8.981268834341841e-06,5290722185.923026,75856800.52662018
2024-02-04 20:00:31.051,8.9527767629381e-06,5274376890.885991,69046281.96374933
2024-02-04 21:00:33.871,8.964354986443038e-06,5275350920.266556,79837214.41877654
2024-02-04 22:00:46.206,8.957139473774714e-06,5282796522.652405,72113422.42194408
2024-02-04 23:00:46.848,8.904124991803672e-06,5246432067.556289,75973529.06093095
2024-02-05 00:00:42.678,8.890967021467455e-06,5239583840.913985,75546378.44675519
2024-02-05 01:00:35.568,8.856249422816752e-06,5220340713.286801,75136537.60374139
2024-02-05 02:00:55.482,8.857863137480914e-06,5209994313.875588,82190649.91153373
2024-02-05 03:02:19.683,8.861071855837653e-06,5224024643.832751,82705487.47107856
2024-02-05 04:02:44.871,8.93245130522108e-06,5257343220.247677,84263724.42019196
2024-02-05 05:00:31.930,8.923567955848948e-06,5256846894.622333,78145662.20006873
2024-02-05 06:00:58.667,8.906479427456782e-06,5247400265.112578,84498801.87188032
2024-02-05 07:00:02.789,8.92100624921019e-06,5253565799.648157,84689336.03079773
2024-02-05 08:00:42.142,8.968145327696483e-06,5292596410.716977,82501357.28475307
2024-02-05 09:00:20.355,8.976457544788881e-06,5293157892.00856,82592718.69582416
2024-02-05 10:00:49.618,8.969253857997735e-06,5284027682.301898,82177506.62959754
2024-02-05 11:01:11.326,8.98193640542599e-06,5292868802.64712,81443708.55137846
2024-02-05 12:00:22.415,8.995803972711613e-06,5295759178.150478,82661256.85182063
2024-02-05 13:00:26.231,8.996432835333396e-06,5298119802.0536375,77873965.78611125
2024-02-05 14:00:38.228,9.011076733996543e-06,5308502649.931653,83158944.84061548
2024-02-05 15:00:26.162,8.951195474954761e-06,5282420657.263895,78684063.27250734
2024-02-05 16:00:36.462,8.87871404564898e-06,5231431765.530925,86924286.43428344
2024-02-05 17:00:05.368,8.903763998680425e-06,5238398812.751756,90040854.64163461
2024-02-05 18:00:40.277,8.897338744273503e-06,5248949780.506373,84060922.80709746
2024-02-05 19:00:20.687,8.903638311006613e-06,5235683981.399557,88226474.12532255
2024-02-05 20:00:01.138,8.88869332550123e-06,5249739903.390105,81181227.70025863
2024-02-05 21:00:18.389,8.845327019931536e-06,5216855998.3451,85917981.77925238
2024-02-05 22:00:39.777,8.851704745289884e-06,5215936307.69927,78936665.28281435
2024-02-05 23:00:58.735,8.85544052992799e-06,5213861113.284557,84889614.79288863
2024-02-06 00:00:11.919,8.883587902544975e-06,5234591302.31804,84154475.64134686
2024-02-06 01:00:18.355,8.870548017118704e-06,5227253892.712179,80783087.0616432
2024-02-06 02:00:15.124,8.871613837286143e-06,5231104922.405016,72719767.49734667
2024-02-06 03:00:15.732,8.910516008439588e-06,5246371897.326087,72822067.67773671
2024-02-06 04:00:22.039,8.920440216214074e-06,5255806422.773081,76467794.62583256
2024-02-06 05:00:25.729,8.900391454146766e-06,5241443185.751055,71653027.6419894
2024-02-06 06:01:20.386,8.883171079194557e-06,5233226621.077218,75009501.37681054
2024-02-06 07:00:05.231,8.888677710416767e-06,5237490757.979274,71696457.80201046
2024-02-06 08:00:40.732,8.903100049996399e-06,5242770737.374435,71291875.85083626
2024-02-06 09:01:06.719,8.921358280074423e-06,5257241094.620153,73822963.27663209
2024-02-06 10:00:48.614,8.911017940979865e-06,5254684881.64745,69809810.36399637
2024-02-06 11:00:19.622,8.849644254781825e-06,5213267620.263999,73188857.40227307
2024-02-06 12:00:36.079,8.84605472150074e-06,5214467425.379344,79628616.88593623
2024-02-06 13:01:02.402,8.842583613598898e-06,5197098425.500608,79081573.81221259
2024-02-06 14:00:18.530,8.85517837435448e-06,5215314569.306916,75538473.40552622
2024-02-06 15:01:15.433,8.863928431034228e-06,5229775142.821255,74930860.99219258
2024-02-06 16:00:05.352,8.902444147673196e-06,5247904154.423845,76932945.83272786
2024-02-06 17:01:18.211,8.891208494476612e-06,5246752772.973047,77865961.66904676
2024-02-06 18:00:22.885,8.894397645724836e-06,5246658093.480578,73088381.42830722
2024-02-06 19:01:09.656,8.887920883948118e-06,5232482974.022107,76826937.74132532
2024-02-06 20:01:08.603,8.899195284173012e-06,5240520095.559044,78708694.05787681
2024-02-06 21:00:39.272,8.897438424493241e-06,5238401556.426216,75048951.11909723
2024-02-06 22:01:07.777,8.886912670415972e-06,5236739974.597087,78894605.59769851
2024-02-06 23:01:00.972,8.891734452682294e-06,5239071655.885626,77710979.4691146
2024-02-07 00:00:48.001,8.858033467948955e-06,5218905814.070095,74120768.47595063
2024-02-07 01:00:38.832,8.863221386809694e-06,5220724504.95962,77755602.6358753
2024-02-07 02:00:47.346,8.87571592533642e-06,5234933865.195215,75147154.62847362
2024-02-07 03:00:49.151,8.870036219640795e-06,5228881230.744641,78510394.52712402
2024-02-07 04:00:16.782,8.84807467787802e-06,5219512307.510299,78983074.59991829
2024-02-07 05:00:34.568,8.835619975355372e-06,5206827445.747072,77001661.47847316
2024-02-07 06:00:18.075,8.851422464980722e-06,5215703802.765617,78612543.27358998
2024-02-07 07:00:13.531,8.820419084022973e-06,5198509752.8368435,78825473.3304809
2024-02-07 08:00:00.565,8.82942421146011e-06,5204444445.031806,82835835.23416282
2024-02-07 09:00:29.273,8.838578150805446e-06,5209907352.324572,82181863.88990632
2024-02-07 10:00:35.698,8.855936067729687e-06,5223670505.611448,80796475.6068214
2024-02-07 11:00:54.988,8.826296549957992e-06,5211088453.314825,80146717.85946178
2024-02-07 12:00:25.801,8.827806493888544e-06,5203590721.2227955,76149258.2588704
2024-02-07 13:00:00.710,8.85462353584942e-06,5218905023.526251,79672943.6463229
2024-02-07 14:00:39.746,8.872705433664138e-06,5224834045.090157,78986701.13503471
2024-02-07 15:00:52.891,8.84978584104738e-06,5243346862.33687,79188388.77641386
2024-02-07 16:00:35.434,8.886534622148337e-06,5237171944.619389,76144475.20613247
2024-02-07 17:01:02.675,8.965764654831866e-06,5258262437.958953,81632444.47644073
2024-02-07 18:00:55.285,9.018186082714437e-06,5300301451.26466,88678932.82317868
2024-02-07 19:01:09.054,9.010829472126859e-06,5312608573.661636,92825325.21715261
2024-02-07 20:01:01.057,8.990892679120977e-06,5297623905.301003,94001867.32857734
2024-02-07 21:00:05.473,9.053713912118215e-06,5350649924.553416,98716983.83983576
2024-02-07 22:00:46.986,9.06705456379229e-06,5331465092.140652,99497180.74657983
2024-02-07 23:01:09.454,9.03237369597685e-06,5323937429.483827,93766940.91076137
2024-02-08 00:00:32.799,9.0529704051923e-06,5335643816.3834095,100505848.32676552
2024-02-08 01:00:51.026,9.099513875334514e-06,5355569590.9080305,96144010.28841925
2024-02-08 02:00:49.196,9.08461079517031e-06,5341757569.598341,104974865.45411782
2024-02-08 03:00:53.287,9.093752958891601e-06,5352336599.816933,106110323.18720283
2024-02-08 04:01:23.143,9.080864625288742e-06,5361555781.486551,99168497.40101327
2024-02-08 05:00:54.090,9.069617030539051e-06,5345954485.6936865,98643583.70084715
2024-02-08 06:01:10.826,9.289888187285544e-06,5461722959.779893,117984813.08703223
2024-02-08 07:00:31.657,9.178206755134419e-06,5424334420.271432,147534624.58836725
2024-02-08 08:01:06.489,9.162648088271298e-06,5405213743.944282,149376382.90838438
2024-02-08 09:00:26.079,9.232328438351508e-06,5437485389.390687,142624614.9847471
2024-02-08 10:01:00.817,9.1803926598038e-06,5410156000.47263,143949592.52154562
2024-02-08 11:00:36.741,9.180364532126905e-06,5411281162.2853565,159688396.53904966
2024-02-08 12:00:47.759,9.133025251374653e-06,5390140317.747263,145195068.70178404
2024-02-08 13:00:08.271,9.148435074825431e-06,5393779678.264684,145912717.90851507
2024-02-08 14:00:34.626,9.177180888051693e-06,5403527282.481271,162781306.17192426
2024-02-08 15:00:13.039,9.216856835852119e-06,5430574582.558076,166620688.76984128
2024-02-08 16:00:18.639,9.30301196573097e-06,5480576682.392348,174621281.74545047
2024-02-08 17:00:25.441,9.202628339608989e-06,5417580844.874746,181214891.56067428
2024-02-08 18:01:32.335,9.197864601382105e-06,5430591469.802049,179247870.83535025
2024-02-08 19:00:15.448,9.207543970215872e-06,5428586458.311648,176344199.58050448
2024-02-08 20:00:26.897,9.18207700438615e-06,5415593183.316805,156736612.87092534
2024-02-08 21:01:22.475,9.225743193256513e-06,5443802567.238581,153702094.3203941
2024-02-08 22:00:47.275,9.21650400934398e-06,5434207103.043602,152422587.39489013
2024-02-08 23:01:06.655,9.195850313443647e-06,5421056803.2937155,151742200.6502314
2024-02-09 00:01:15.884,9.20488687173526e-06,5424817309.929983,167953747.3405834
2024-02-09 01:01:22.124,9.250179344997513e-06,5449436046.362091,151440707.7908591
2024-02-09 02:00:02.680,9.272204743490573e-06,5455230267.250186,166406523.55998564
2024-02-09 03:00:29.435,9.336542845669473e-06,5485041237.048759,168363806.5856904
2024-02-09 04:00:36.439,9.342807361443755e-06,5506227792.014455,174419792.0548515
2024-02-09 05:00:16.339,9.313162126120748e-06,5490117907.4726925,158688467.6767648
2024-02-09 06:00:27.506,9.335124078684159e-06,5497085942.688537,138771584.5750561
2024-02-09 07:00:41.455,9.327480328135497e-06,5492221215.804301,138069458.2044126
2024-02-09 08:00:20.391,9.367402449064603e-06,5518410858.474786,137687515.03112742
2024-02-09 09:00:16.508,9.384509003626044e-06,5527176591.003778,123217755.43402575
2024-02-09 10:00:23.830,9.360747901595476e-06,5517944330.625931,122561076.83327222
2024-02-09 11:00:37.303,9.365262281705104e-06,5516032296.991584,135052019.65240854
2024-02-09 12:00:06.632,9.405262451666779e-06,5527919844.49341,135918154.7377478
2024-02-09 13:00:28.118,9.415597134641403e-06,5551472347.136678,127845328.06744637
